PhraseId	SentenceId	Phrase	Sentiment 
18454	809	had just gone that one step further	2
18465	810	works understand why snobbery is a better satiric target than middle-America	2
18466	810	understand why snobbery is a better satiric target than middle-America	2
18467	810	why snobbery is a better satiric target than middle-America	2
18468	810	snobbery is a better satiric target than middle-America	2
18470	810	is a better satiric target than middle-America	2
18471	810	a better satiric target than middle-America	2
18484	811	It gives poor Dana Carvey nothing to do that is really funny , and	1
18485	811	It gives poor Dana Carvey nothing to do that is really funny ,	1
18486	811	It gives poor Dana Carvey nothing to do that is really funny	1
18487	811	gives poor Dana Carvey nothing to do that is really funny	1
18488	811	gives poor Dana Carvey nothing	1
18497	811	then expects us to laugh because he acts so goofy all the time	1
18498	811	expects us to laugh because he acts so goofy all the time	1
18500	811	us to laugh because he acts so goofy all the time	3
18501	811	to laugh because he acts so goofy all the time	3
18502	811	laugh because he acts so goofy all the time	3
18503	811	because he acts so goofy all the time	1
18512	812	are an immensely appealing couple	4
18518	812	even though their story is predictable , you 'll want things to work out	3
18519	812	even though their story is predictable	2
18520	812	though their story is predictable	1
18524	812	, you 'll want things to work out	2
18525	812	you 'll want things to work out	3
18531	813	An ambitious and moving but bleak film .	2
18532	813	An ambitious and moving but bleak film	3
18533	813	ambitious and moving but bleak film	2
18534	813	ambitious and moving but bleak	1
18539	814	If cinema had been around to capture the chaos of France in the 1790 's	2
18540	814	cinema had been around to capture the chaos of France in the 1790 's	2
18541	814	had been around to capture the chaos of France in the 1790 's	2
18542	814	been around to capture the chaos of France in the 1790 's	2
18543	814	around to capture the chaos of France in the 1790 's	3
18544	814	to capture the chaos of France in the 1790 's	3
18545	814	capture the chaos of France in the 1790 's	3
18556	814	, one imagines the result would look like something like this .	2
18557	814	one imagines the result would look like something like this .	2
18558	814	imagines the result would look like something like this .	2
18559	814	imagines the result would look like something like this	2
18561	814	the result would look like something like this	2
18562	814	would look like something like this	3
18567	815	Slight but enjoyable documentary .	3
18571	816	Did the film inform and educate me ?	2
18572	816	Did the film inform and educate me	2
18594	817	see the darker side of what 's going on with young TV actors	2
18595	817	the darker side of what 's going on with young TV actors	2
18598	817	of what 's going on with young TV actors	2
18599	817	what 's going on with young TV actors	2
18600	817	's going on with young TV actors	2
18605	817	-LRB- Dawson Leery did what ?!? -RRB-	2
18606	817	Dawson Leery did what ?!? -RRB-	2
18613	817	see some interesting storytelling devices	3
18614	817	some interesting storytelling devices	3
18615	817	interesting storytelling devices	3
18618	817	, you might want to check it out	3
18619	817	you might want to check it out	3
18626	817	there 's nothing very attractive about this movie	0
18627	817	's nothing very attractive about this movie	0
18629	817	very attractive about this movie	4
18644	818	`` I guess I come from a broken family , and my uncles are all aliens , too . ''	2
18645	818	I guess I come from a broken family , and my uncles are all aliens , too . ''	2
18646	818	I guess I come from a broken family , and my uncles are all aliens , too .	2
18647	818	I guess I come from a broken family , and my uncles are all aliens , too	2
18648	818	I guess I come from a broken family , and	1
18649	818	I guess I come from a broken family ,	2
18650	818	I guess I come from a broken family	2
18651	818	guess I come from a broken family	2
18657	818	my uncles are all aliens , too	2
18667	819	All the actors are good in Pauline & Paulette but	3
18668	819	All the actors are good in Pauline & Paulette	3
18669	819	are good in Pauline & Paulette	3
18678	819	van der Groen , described as ` Belgium 's national treasure , '	3
18679	819	van der Groen , described as ` Belgium 's national treasure ,	3
18680	819	van der Groen , described as ` Belgium 's national treasure	3
18686	819	described as ` Belgium 's national treasure	3
18688	819	as ` Belgium 's national treasure	3
18693	819	is especially terrific as Pauline	4
18694	819	especially terrific as Pauline	3
18697	820	Curling may be a unique sport but Men with Brooms is distinctly ordinary .	2
18698	820	Curling may be a unique sport but Men with Brooms is distinctly ordinary	1
18699	820	Curling may be a unique sport but	2
18707	820	Men with Brooms is distinctly ordinary	1
18713	821	` Yes , that 's right : it 's Forrest Gump , Angel Of Death . '	3
18714	821	Yes , that 's right : it 's Forrest Gump , Angel Of Death . '	2
18715	821	Yes , that 's right : it 's Forrest Gump , Angel Of Death .	2
18716	821	Yes , that 's right : it 's Forrest Gump , Angel Of Death	2
18722	821	it 's Forrest Gump , Angel Of Death	2
18740	822	to take this film at face value and enjoy its slightly humorous and tender story	3
18741	822	take this film at face value and enjoy its slightly humorous and tender story	3
18742	822	take this film at face value and	2
18747	822	enjoy its slightly humorous and tender story	3
18748	822	its slightly humorous and tender story	3
18749	822	slightly humorous and tender story	3
18754	823	Comes across as a fairly weak retooling .	1
18755	823	Comes across as a fairly weak retooling	1
18761	824	This Orange has some juice , but it 's far from fresh-squeezed .	1
18762	824	This Orange has some juice , but it 's far from fresh-squeezed	1
18763	824	This Orange has some juice , but	2
18784	825	forces us to consider the unthinkable , the unacceptable , the unmentionable .	2
18785	825	forces us to consider the unthinkable , the unacceptable , the unmentionable	3
18786	825	us to consider the unthinkable , the unacceptable , the unmentionable	2
18787	825	to consider the unthinkable , the unacceptable , the unmentionable	1
18788	825	consider the unthinkable , the unacceptable , the unmentionable	2
18790	825	the unthinkable , the unacceptable , the unmentionable	1
18794	825	the unacceptable , the unmentionable	1
18808	826	set in the constrictive Eisenhower era about one	2
18809	826	in the constrictive Eisenhower era about one	2
18810	826	the constrictive Eisenhower era about one	2
18811	826	the constrictive Eisenhower era	2
18821	826	in the face of a loss that shatters her cheery and tranquil suburban life	2
18822	826	the face of a loss that shatters her cheery and tranquil suburban life	2
18824	826	of a loss that shatters her cheery and tranquil suburban life	2
18825	826	a loss that shatters her cheery and tranquil suburban life	2
18827	826	that shatters her cheery and tranquil suburban life	2
18828	826	shatters her cheery and tranquil suburban life	2
18830	826	her cheery and tranquil suburban life	3
18831	826	cheery and tranquil suburban life	3
18849	827	an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB-	1
18854	827	of Louis Begley 's source novel -LRB- About Schmidt -RRB-	2
